dealer_group,brand,model,release_year,country,fuel_type,engine_volume,transmission,drive_type,region,quantity,price,income,area,segment,class,date,is_mercur
Astana Motors,Hyundai,Elantra,2019-01-01,KAZ,F,1.6,Механика,2WD,Алматы,1,16910.70558,16910.70558,г.Алматы,Легковые автомобили,C класс,2019-02-28,False
Astana Motors,Hyundai,Elantra,2018-01-01,KAZ,F,1.6,Автомат,2WD,Атырау,1,17969.2787,17969.2787,Атырауская область,Легковые автомобили,C класс,2019-02-28,False
Astana Motors,Hyundai,Elantra,2019-01-01,KAZ,F,2.0,Автомат,2WD,Атырау,1,22468.21445,22468.21445,Атырауская область,Легковые автомобили,C класс,2019-02-28,False
Astana Motors,Hyundai,Elantra,2019-01-01,KAZ,F,1.6,Автомат,2WD,Атырау,1,19821.78165,19821.78165,Атырауская область,Легковые автомобили,C класс,2019-02-28,False
Astana Motors,Hyundai,Elantra,2018-01-01,KAZ,F,1.6,Автомат,2WD,Кызылорда,1,19821.78165,19821.78165,Кызылординская область,Легковые автомобили,C класс,2019-02-28,False
Astana Motors,Hyundai,Elantra,2018-01-01,KAZ,F,2.0,Автомат,2WD,Кызылорда,1,21144.99805,21144.99805,Кызылординская область,Легковые автомобили,C класс,2019-02-28,False
Astana Motors,Hyundai,Elantra,2018-01-01,KAZ,F,1.6,Автомат,2WD,Актобе,1,19821.78165,19821.78165,Актюбинская область,Легковые автомобили,C класс,2019-02-28,False
Astana Motors,Hyundai,Elantra,2018-01-01,KAZ,F,1.6,Автомат,2WD,Актобе,1,17439.99214,17439.99214,Актюбинская область,Легковые автомобили,C класс,2019-02-28,False
Astana Motors,Hyundai,Elantra,2019-01-01,KAZ,F,1.6,Автомат,2WD,Павлодар,1,19867.37401,19867.37401,Павлодарская область,Легковые автомобили,C класс,2019-03-31,False
Astana Motors,Hyundai,Elantra,2019-01-01,KAZ,F,1.6,Автомат,2WD,Нур-Султан,1,19867.37401,19867.37401,г.Нур-Султан,Легковые автомобили,C класс,2019-03-31,False
Astana Motors,Hyundai,Elantra,2019-01-01,KAZ,F,1.6,Автомат,2WD,Алматы,1,19867.37401,19867.37401,г.Алматы,Легковые автомобили,C класс,2019-03-31,False
Astana Motors,Hyundai,Elantra,2019-01-01,KAZ,F,1.6,Автомат,2WD,Кокшетау,1,19867.37401,19867.37401,Акмолинская область,Легковые автомобили,C класс,2019-03-31,False
Astana Motors,Hyundai,Elantra,2019-01-01,KAZ,F,1.6,Автомат,2WD,Атырау,1,19867.37401,19867.37401,Атырауская область,Легковые автомобили,C класс,2019-03-31,False
Astana Motors,Hyundai,Elantra,2019-01-01,KAZ,F,1.6,Автомат,2WD,Шымкент,1,19867.37401,19867.37401,г.Шымкент,Легковые автомобили,C класс,2019-03-31,False
Astana Motors,Hyundai,Elantra,2019-01-01,KAZ,F,1.6,Автомат,2WD,Уральск,1,19867.37401,19867.37401,Западно-Казахстанская область,Легковые автомобили,C класс,2019-03-31,False
Astana Motors,Hyundai,Elantra,2019-01-01,KAZ,F,1.6,Автомат,2WD,Караганда,1,19867.37401,19867.37401,Карагандинская область,Легковые автомобили,C класс,2019-03-31,False
Astana Motors,Hyundai,Elantra,2019-01-01,KAZ,F,1.6,Автомат,2WD,Талдыкорган,1,19867.37401,19867.37401,Алматинская область,Легковые автомобили,C класс,2019-03-31,False
Astana Motors,Hyundai,Elantra,2019-01-01,KAZ,F,1.6,Автомат,2WD,Нур-Султан,1,18010.61008,18010.61008,г.Нур-Султан,Легковые автомобили,C класс,2019-03-31,False
Astana Motors,Hyundai,Elantra,2019-01-01,KAZ,F,1.6,Автомат,2WD,Алматы,1,18010.61008,18010.61008,г.Алматы,Легковые автомобили,C класс,2019-03-31,False
Astana Motors,Hyundai,Elantra,2019-01-01,KAZ,F,1.6,Автомат,2WD,Атырау,1,18010.61008,18010.61008,Атырауская область,Легковые автомобили,C класс,2019-03-31,False
Astana Motors,Hyundai,Elantra,2019-01-01,KAZ,F,1.6,Автомат,2WD,Шымкент,1,18806.36605,18806.36605,г.Шымкент,Легковые автомобили,C класс,2019-03-31,False
Astana Motors,Hyundai,Elantra,2019-01-01,KAZ,F,1.6,Автомат,2WD,Атырау,1,18806.36605,18806.36605,Атырауская область,Легковые автомобили,C класс,2019-03-31,False
Astana Motors,Hyundai,Elantra,2019-01-01,KAZ,F,1.6,Автомат,2WD,Нур-Султан,1,18806.36605,18806.36605,г.Нур-Султан,Легковые автомобили,C класс,2019-03-31,False
Astana Motors,Hyundai,Elantra,2019-01-01,KAZ,F,1.6,Автомат,2WD,Талдыкорган,1,18806.36605,18806.36605,Алматинская область,Легковые автомобили,C класс,2019-03-31,False
Astana Motors,Hyundai,Elantra,2019-01-01,KAZ,F,1.6,Автомат,2WD,Актау,1,18806.36605,18806.36605,Мангистауская область,Легковые автомобили,C класс,2019-03-31,False
Astana Motors,Hyundai,Elantra,2019-01-01,KAZ,F,1.6,Автомат,2WD,Костанай,1,18806.36605,18806.36605,Костанайская область,Легковые автомобили,C класс,2019-03-31,False
Astana Motors,Hyundai,Elantra,2019-01-01,KAZ,F,1.6,Механика,2WD,Алматы,1,16949.60212,16949.60212,г.Алматы,Легковые автомобили,C класс,2019-03-31,False
Astana Motors,Hyundai,Elantra,2019-01-01,KAZ,F,2.0,Автомат,2WD,Шымкент,1,24641.90981,24641.90981,г.Шымкент,Легковые автомобили,C класс,2019-03-31,False
Astana Motors,Hyundai,Elantra,2019-01-01,KAZ,F,2.0,Автомат,2WD,Нур-Султан,1,24641.90981,24641.90981,г.Нур-Султан,Легковые автомобили,C класс,2019-03-31,False
Astana Motors,Hyundai,Elantra,2019-01-01,KAZ,F,2.0,Автомат,2WD,Алматы,1,24641.90981,24641.90981,г.Алматы,Легковые автомобили,C класс,2019-03-31,False
Astana Motors,Hyundai,Elantra,2019-01-01,KAZ,F,2.0,Автомат,2WD,Алматы,1,22519.8939,22519.8939,г.Алматы,Легковые автомобили,C класс,2019-03-31,False
Astana Motors,Hyundai,Elantra,2019-01-01,KAZ,F,2.0,Автомат,2WD,Шымкент,1,22519.8939,22519.8939,г.Шымкент,Легковые автомобили,C класс,2019-03-31,False
Astana Motors,Hyundai,Elantra,2019-01-01,KAZ,F,2.0,Автомат,2WD,Актау,1,22519.8939,22519.8939,Мангистауская область,Легковые автомобили,C класс,2019-03-31,False
Astana Motors,Hyundai,Elantra,2019-01-01,KAZ,F,2.0,Автомат,2WD,Нур-Султан,1,22519.8939,22519.8939,г.Нур-Султан,Легковые автомобили,C класс,2019-03-31,False
Astana Motors,Hyundai,Elantra,2019-01-01,KAZ,F,1.6,Автомат,2WD,Костанай,1,19867.37401,19867.37401,Костанайская область,Легковые автомобили,C класс,2019-03-31,False
Astana Motors,Hyundai,Elantra,2019-01-01,KAZ,F,1.6,Автомат,2WD,Актобе,1,19867.37401,19867.37401,Актюбинская область,Легковые автомобили,C класс,2019-03-31,False
Astana Motors,Hyundai,Elantra,2019-01-01,KAZ,F,2.0,Автомат,2WD,Караганда,1,22519.8939,22519.8939,Карагандинская область,Легковые автомобили,C класс,2019-03-31,False
Astana Motors,Hyundai,Elantra,2019-01-01,KAZ,F,1.6,Автомат,2WD,Актобе,1,18010.61008,18010.61008,Актюбинская область,Легковые автомобили,C класс,2019-03-31,False
Astana Motors,Hyundai,Elantra,2019-01-01,KAZ,F,1.6,Механика,2WD,Нур-Султан,1,16949.60212,16949.60212,г.Нур-Султан,Легковые автомобили,C класс,2019-03-31,False
Astana Motors,Hyundai,Elantra,2019-01-01,KAZ,F,1.6,Автомат,2WD,Актау,1,19867.37401,19867.37401,Мангистауская область,Легковые автомобили,C класс,2019-03-31,False
Astana Motors,Hyundai,Elantra,2019-01-01,KAZ,F,1.6,Автомат,2WD,Алматы,1,18806.36605,18806.36605,г.Алматы,Легковые автомобили,C класс,2019-03-31,False
Astana Motors,Hyundai,Elantra,2019-01-01,KAZ,F,2.0,Автомат,2WD,Атырау,1,22519.8939,22519.8939,Атырауская область,Легковые автомобили,C класс,2019-03-31,False
Astana Motors,Hyundai,Elantra,2019-01-01,KAZ,F,2.0,Автомат,2WD,Уральск,1,22519.8939,22519.8939,Западно-Казахстанская область,Легковые автомобили,C класс,2019-03-31,False
Astana Motors,Hyundai,Elantra,2018-01-01,KAZ,F,1.6,Автомат,2WD,Кызылорда,1,17480.1061,17480.1061,Кызылординская область,Легковые автомобили,C класс,2019-03-31,False
Astana Motors,Hyundai,Elantra,2018-01-01,KAZ,F,1.6,Автомат,2WD,Уральск,1,19867.37401,19867.37401,Западно-Казахстанская область,Легковые автомобили,C класс,2019-03-31,False
Astana Motors,Hyundai,Elantra,2018-01-01,KAZ,F,1.6,Автомат,2WD,Актобе,1,19867.37401,19867.37401,Актюбинская область,Легковые автомобили,C класс,2019-03-31,False
Astana Motors,Hyundai,Elantra,2018-01-01,KAZ,F,1.6,Автомат,2WD,Кызылорда,1,18010.61008,18010.61008,Кызылординская область,Легковые автомобили,C класс,2019-03-31,False
Astana Motors,Hyundai,Elantra,2018-01-01,KAZ,F,1.6,Автомат,2WD,Шымкент,1,18010.61008,18010.61008,г.Шымкент,Легковые автомобили,C класс,2019-03-31,False
Astana Motors,Hyundai,Elantra,2018-01-01,KAZ,F,1.6,Автомат,2WD,Уральск,1,18010.61008,18010.61008,Западно-Казахстанская область,Легковые автомобили,C класс,2019-03-31,False
Astana Motors,Hyundai,Elantra,2018-01-01,KAZ,F,1.6,Автомат,2WD,Павлодар,1,18010.61008,18010.61008,Павлодарская область,Легковые автомобили,C класс,2019-03-31,False
Astana Motors,Hyundai,Elantra,2018-01-01,KAZ,F,1.6,Автомат,2WD,Актобе,1,18010.61008,18010.61008,Актюбинская область,Легковые автомобили,C класс,2019-03-31,False
Astana Motors,Hyundai,Elantra,2018-01-01,KAZ,F,1.6,Автомат,2WD,Костанай,1,18010.61008,18010.61008,Костанайская область,Легковые автомобили,C класс,2019-03-31,False
Astana Motors,Hyundai,Elantra,2018-01-01,KAZ,F,1.6,Автомат,2WD,Шымкент,1,17480.1061,17480.1061,г.Шымкент,Легковые автомобили,C класс,2019-03-31,False
Astana Motors,Hyundai,Elantra,2018-01-01,KAZ,F,1.6,Автомат,2WD,Нур-Султан,1,17480.1061,17480.1061,г.Нур-Султан,Легковые автомобили,C класс,2019-03-31,False
Astana Motors,Hyundai,Elantra,2018-01-01,KAZ,F,1.6,Автомат,2WD,Актобе,1,17480.1061,17480.1061,Актюбинская область,Легковые автомобили,C класс,2019-03-31,False
Astana Motors,Hyundai,Elantra,2018-01-01,KAZ,F,1.6,Автомат,2WD,Уральск,1,17480.1061,17480.1061,Западно-Казахстанская область,Легковые автомобили,C класс,2019-03-31,False
Astana Motors,Hyundai,Elantra,2018-01-01,KAZ,F,2.0,Автомат,2WD,Нур-Султан,1,22519.8939,22519.8939,г.Нур-Султан,Легковые автомобили,C класс,2019-03-31,False
Astana Motors,Hyundai,Elantra,2018-01-01,KAZ,F,1.6,Автомат,2WD,Алматы,1,19867.37401,19867.37401,г.Алматы,Легковые автомобили,C класс,2019-03-31,False
Astana Motors,Hyundai,Elantra,2018-01-01,KAZ,F,1.6,Автомат,2WD,Усть-Каменогорск,1,18010.61008,18010.61008,Восточно-Казахстанская область,Легковые автомобили,C класс,2019-03-31,False
Astana Motors,Hyundai,Elantra,2018-01-01,KAZ,F,1.6,Автомат,2WD,Караганда,1,18010.61008,18010.61008,Карагандинская область,Легковые автомобили,C класс,2019-03-31,False
Astana Motors,Hyundai,Elantra,2018-01-01,KAZ,F,1.6,Автомат,2WD,Усть-Каменогорск,1,17480.1061,17480.1061,Восточно-Казахстанская область,Легковые автомобили,C класс,2019-03-31,False
Astana Motors,Hyundai,Elantra,2018-01-01,KAZ,F,1.6,Автомат,2WD,Караганда,1,17480.1061,17480.1061,Карагандинская область,Легковые автомобили,C класс,2019-03-31,False
Astana Motors,Hyundai,Elantra,2018-01-01,KAZ,F,1.6,Механика,2WD,Караганда,1,16153.84615,16153.84615,Карагандинская область,Легковые автомобили,C класс,2019-03-31,False
Astana Motors,Hyundai,Elantra,2018-01-01,KAZ,F,1.6,Автомат,2WD,Тараз,1,19867.37401,19867.37401,Жамбылская область,Легковые автомобили,C класс,2019-03-31,False
Astana Motors,Hyundai,Elantra,2018-01-01,KAZ,F,1.6,Автомат,2WD,Костанай,1,19867.37401,19867.37401,Костанайская область,Легковые автомобили,C класс,2019-03-31,False
Astana Motors,Hyundai,Elantra,2018-01-01,KAZ,F,1.6,Автомат,2WD,Тараз,1,18010.61008,18010.61008,Жамбылская область,Легковые автомобили,C класс,2019-03-31,False
